typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20150101","2015","52","2015","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","11649617458.15","false","8","kg","11649617458.15","false","11649617458.15","false",,"false",,"4269722174.83","4269722174.83","0","false","true",
"C","A","20150101","2015","52","2015","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","9723394000","false","8","kg","9723394000","false","9723394000","false",,"false",,"3540256716","3540256716","0","false","true",
"C","A","20150101","2015","52","2015","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","54324241924.195","true","0","false",,"20983574666","20983574666","4","false","true",
"C","A","20150101","2015","52","2015","76","BRA","Brazil","X","Export","156","CHN","China","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40925536485","false","-1","N/A","0","false","40925509771","false","0","false",,"15787785730","15787785730","0","false","true",
"C","A","20150101","2015","52","2015","842","USA","USA","X","Export","0","W00","World","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48216370462","false","-1","N/A",,"false","48216370462","false",,"false",,"18930953254","18930953254","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27317813014","false","-1","N/A",,"false","27317813014","false",,"false",,"10523096916","10523096916","0","true","false",
"C","A","20160101","2016","52","2016","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","8948969352.89","false","8","kg","8948969352.89","false","8948969352.89","false",,"false",,"3234922076.95","3234922076.95","0","false","true",
"C","A","20160101","2016","52","2016","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","7792820000","false","8","kg","7792820000","false","7792820000","false",,"false",,"2792549276.8","2792549276.8","0","false","true",
"C","A","20160101","2016","52","2016","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","51591914050","false","-1","N/A","0","false","51581871451","false","0","false",,"19331323434","19331323434","0","false","true",
"C","A","20160101","2016","52","2016","76","BRA","Brazil","X","Export","156","CHN","China","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38563956054","false","-1","N/A","0","false","38563906379","false","0","false",,"14386114595","14386114595","0","false","true",
"C","A","20160101","2016","52","2016","842","USA","USA","X","Export","0","W00","World","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","57851760323","false","-1","N/A","0","false","57851760323","false","0","false",,"22884620690","22884620690","0","false","true",
"C","A","20160101","2016","52","2016","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36051173480","false","-1","N/A","0","false","36051173480","false","0","false",,"14202621446","14202621446","0","false","true",
"C","A","20170101","2017","52","2017","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","7400919599.95","false","8","kg","7400919599.95","false","7400919599.95","false",,"false",,"2732359077.37","2732359077.37","0","false","true",
"C","A","20170101","2017","52","2017","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","6603291000","false","8","kg","6603291000","false","6603291000","false",,"false",,"2414514435.62","2414514435.62","0","false","true",
"C","A","20170101","2017","52","2017","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","68154558657","false","0","false",,"25717736995","25717736995","0","false","true",
"C","A","20170101","2017","52","2017","76","BRA","Brazil","X","Export","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","615889230301","false","-1","N/A","0","false","53796969992","false","0","false",,"20310207678","20310207678","0","false","true",
"C","A","20170101","2017","52","2017","842","USA","USA","X","Export","0","W00","World","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","55380024507","false","-1","N/A","0","false","55380024507","false","0","false","0","21531600731","21531600731","0","false","true",
"C","A","20170101","2017","52","2017","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31689830357","false","-1","N/A","0","false","31689830357","false","0","false","0","12224802399","12224802399","0","false","true",
"C","A","20180101","2018","52","2018","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3539907283.82","false","8","kg","3539907283.82","false","3539907283.82","false","0","false",,"1386599732.41","1386599732.41","0","false","true",
"C","A","20180101","2018","52","2018","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3394680000","false","8","kg","3394680000","false","3394680000","false","0","false",,"1313216580.35","1313216580.35","0","false","true",
"C","A","20180101","2018","52","2018","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","83257765584.653","true","0","false",,"33055027250","33055027250","4","false","true",
"C","A","20180101","2018","52","2018","76","BRA","Brazil","X","Export","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2177522000355","false","-1","N/A","0","false","68556607214","false","0","false",,"27233070721","27233070721","0","false","true",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","0","W00","World","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46415332904","false","-1","N/A","0","false","46415332904","false","0","false","0","17162765835","17162765835","0","false","true",
"C","A","20180101","2018","52","2018","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8235392057","false","-1","N/A","0","false","8235392057","false","0","false","0","3119336276","3119336276","0","false","true",
"C","A","20190101","2019","52","2019","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10053802180.62","false","8","kg","10053802180.62","false","10053802180.62","false","0","false",,"3404761138.47","3404761138.47","0","false","true",
"C","A","20190101","2019","52","2019","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8962120000","false","8","kg","8962120000","false","8962120000","false","0","false",,"3012737560.2","3012737560.2","0","false","true",
"C","A","20190101","2019","52","2019","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"26077190195","26077190195","0","false","true",
"C","A","20190101","2019","52","2019","76","BRA","Brazil","X","Export","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","57959100432","false","-1","N/A","0","false","57963490811","false","0","false",,"20452339452","20452339452","0","false","true",
"C","A","20190101","2019","52","2019","842","USA","USA","X","Export","0","W00","World","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","52388397402","false","-1","N/A","0","false","52388397402","false","0","false","0","18724338932","18724338932","0","false","true",
"C","A","20190101","2019","52","2019","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22575972465","false","-1","N/A","0","false","22575972465","false","0","false","0","7988877001","7988877001","0","false","true",
"C","A","20200101","2020","52","2020","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6359763726.12","false","8","kg","6359763726.12","false","6359763726.12","false","0","false","0","2186202074.11","2186202074.11","0","false","true",
"C","A","20200101","2020","52","2020","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5475490000","false","8","kg","5475490000","false","5475490000","false","0","false","0","1867358785.2","1867358785.2","0","false","true",
"C","A","20200101","2020","52","2020","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","83468577990.748","true","-1","N/A","0","false","82973413397.748","true","0","false",,"28564147240","28564147240","6","false","true",
"C","A","20200101","2020","52","2020","76","BRA","Brazil","X","Export","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60596433360","false","-1","N/A","0","false","60595839603","false","0","false",,"20903176750","20903176750","0","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","0","W00","World","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","64571020836","false","-1","N/A","0","false","64571020836","false","0","false","0","25851456350","25851456350","0","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34708471290","false","-1","N/A","0","false","34708471290","false","0","false","0","14202646345","14202646345","0","false","true",
"C","A","20210101","2021","52","2021","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4284452885.6","false","8","kg","4284452885.6","false","4284452885.6","false","0","false","0","2232370596.24","2232370596.24","0","false","true",
"C","A","20210101","2021","52","2021","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3435487000","false","8","kg","3435487000","false","3435487000","false","0","false","0","1781766353.65","1781766353.65","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","86707844242.359","true","-1","N/A","0","false","86109785914.359","true","0","false",,"38638730742","38638730742","6","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","X","Export","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","61031524827","false","-1","N/A","0","false","60476103963","false","0","false",,"27208101300","27208101300","0","false","true",
"C","A","20210101","2021","52","2021","842","USA","USA","X","Export","0","W00","World","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","53050523422","false","-1","N/A","0","false","53050523422","false","0","false","0","27522855411","27522855411","0","false","true",
"C","A","20210101","2021","52","2021","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27313977871","false","-1","N/A","0","false","27313977871","false","0","false","0","14102154082","14102154082","0","false","true",
"C","A","20220101","2022","52","2022","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5195178015","false","8","kg","5195178015","false","5195178015","false","0","false",,"3081556643.64","3081556643.64","0","false","true",
"C","A","20220101","2022","52","2022","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","79037398380.031","true","-1","N/A","0","false","78932121711.031","true","0","false","0","46664334131","46664334131","6","false","true",
"C","A","20220101","2022","52","2022","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4924690000","false","8","kg","4924690000","false","4924690000","false","0","false",,"2891531556.8","2891531556.8","0","false","true",
"C","A","20220101","2022","52","2022","76","BRA","Brazil","X","Export","156","CHN","China","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","53815088185.71","true","-1","N/A","0","false","53740401174.71","true","0","false","0","31848677682","31848677682","6","false","true",
"C","A","20220101","2022","52","2022","842","USA","USA","X","Export","0","W00","World","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","57332032168","false","-1","N/A","0","false","57332032168","false","0","false",,"34489756248","34489756248","0","false","true",
"C","A","20220101","2022","52","2022","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30395674267","false","-1","N/A","0","false","30395674267","false","0","false",,"17871585339","17871585339","0","false","true",
"C","A","20230101","2023","52","2023","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1853775805.3","false","8","kg","1853775805.3","false","1853775805.3","false","0","false",,"1023976336.28","1023976336.28","0","false","true",
"C","A","20230101","2023","52","2023","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1736410000","false","8","kg","1736410000","false","1736410000","false","0","false",,"937216526.68","937216526.68","0","false","true",
"C","A","20230101","2023","52","2023","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","102357237008.964","true","-1","N/A","0","false","101869904091.964","true","0","false",,"53244619427","53244619427","6","false","true",
"C","A","20230101","2023","52","2023","76","BRA","Brazil","X","Export","156","CHN","China","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","74703216381","false","-1","N/A","0","false","74471954170","false","0","false",,"38917721136","38917721136","0","false","true",
"C","A","20230101","2023","52","2023","842","USA","USA","X","Export","0","W00","World","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48718704232","false","-1","N/A","0","false","48718704232","false","0","false",,"28006470143","28006470143","0","false","true",
"C","A","20230101","2023","52","2023","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26602542393","false","-1","N/A","0","false","26602542393","false","0","false",,"15163713089","15163713089","0","false","true",
"C","A","20240101","2024","52","2024","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4145166820","false","8","kg","4145166820","false","4145166820","false","0","false",,"1806213924.34","1806213924.34","0","false","true",
"C","A","20240101","2024","52","2024","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3918799000","false","8","kg","3918799000","false","3918799000","false","0","false",,"1692736277.51","1692736277.51","0","false","true",
"C","A","20240101","2024","52","2024","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","98812924390.106","true","0","false",,"42941655396","42941655396","4","false","true",
"C","A","20240101","2024","52","2024","76","BRA","Brazil","X","Export","156","CHN","China","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","72867736673","false","-1","N/A","0","false","72557710367","false","0","false",,"31499887711","31499887711","0","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","X","Export","0","W00","World","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","52327703059","false","-1","N/A","0","false","52327703059","false","0","false",,"24570058895","24570058895","0","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27059488409","false","-1","N/A","0","false","27059488409","false","0","false",,"12761369923","12761369923","0","false","true",
